compound_id	PDB_ID	label
10113978	4LGD	5.0
156414	2HW6	6.58486
10138260	3C0I	5.0
16038120	6JQR	7.46725
16038120	2W5A	5.7447
9933475	5LXC	5.0
11364421	2R2P	5.0
11667893	6P5M	5.0
3038522	4UY9	5.0
447077	6FYL	5.0
3038525	6MOB	5.0
5287969	5HVK	5.0
5287969	6JUU	5.0
176167	4JG8	7.05998
5291	5HVK	5.0
11717001	6N3O	5.0
24889392	5J5T	5.0
6450551	4LGD	5.65756
11314340	3W2P	5.0
11717001	5O0Y	5.0
123631	4TPT	5.0
156422	1Y57	5.0
10074640	6MOB	5.0
9809715	5I3R	8.63827
25243800	1S9I	6.67757
10427712	2I1M	5.0
3038525	6BXI	5.0
216239	6FYV	5.0
208908	5LVO	5.0
11667893	5UI0	5.0
10427712	2W99	5.0
11338033	1UA2	8.5376
11427553	3O0G	5.0
11717001	6FYR	5.0
11617559	3DKC	5.0
11717001	3FE3	5.0
123631	4C57	7.88273
216239	6X5G	5.0
3038522	4QTB	5.0
9929127	4IVA	5.0
11626560	1O6L	5.0
5287969	4RFM	5.0
24889392	2V7O	5.0
644241	4I5P	5.0
10184653	5MYV	5.0
11364421	3ZDU	5.0
5291	1WAK	5.0
5291	6ZJF	5.0
5291	2CMW	5.0
9926791	5E8X	5.0
176870	4BGQ	5.0
6450551	4RWI	6.4201
17755052	6TGU	5.61977
16722836	6FEK	6.82362
156422	4BBM	5.0
44259	6FDY	8.88606
10138260	5U6B	7.0752
9926791	6JQR	5.0
17755052	4YJT	5.0
11712649	4YJT	5.0
176167	3OMV	5.0
11667893	5MYV	5.0
5494449	4RFM	6.45581
9929127	5LXC	5.0
3038522	4WB8	5.0
24779724	1UA2	5.0
11712649	2J0I	5.0
16725726	1WAK	5.0
6918454	3RNY	5.0
176167	3LCS	5.0
10113978	2WEL	5.0
25243800	6BG2	5.0
153999	4LGD	6.01768
3038525	3FXX	5.0
16007391	3O0G	5.0
447077	4H1J	5.30102
11667893	5LVO	5.0
176167	6A32	5.0
208908	2HAK	5.0
176155	6JUU	5.35654
156422	5L6P	5.0
6450551	3SOC	5.0
447077	6D3K	5.0
11338033	4WNO	5.0
3038522	5YKS	5.0
9929127	4AGU	5.0
25243800	3ENM	5.0
11314340	4QTB	5.0
16722836	2CMW	5.0
24779724	6URC	5.0
11626560	3C0I	6.85356
16038120	4GU6	8.92082
151194	3GC8	5.0
10184653	4H1J	5.0
208908	5L6P	5.0
9915743	6MOB	5.0
5328940	4D2W	5.0
123631	3O0G	5.0
151194	3RNY	5.0
10074640	6TCA	5.0
5329102	5L6P	5.0
176155	6MOB	5.0
10127622	6CJE	5.0
10184653	4FGB	5.0
10127622	4H1J	5.0
24889392	6N3O	5.0
16725726	3G2F	5.0
44259	6RA7	8.31876
11656518	6FD3	5.0
11338033	4HOK	5.0
216239	4OR5	5.0
24779724	6YAT	5.0
24180719	5BYZ	5.0
3025986	4L3L	5.0
9884685	2HAK	5.0
11409972	6RSU	5.0
25243800	4ASZ	5.55283
151194	3LCS	5.0
9933475	3SXS	5.0
176870	3ALO	5.0
151194	3ENM	5.0
11712649	3ALO	5.0
644241	2IWI	5.0
11617559	5VCZ	5.0
3025986	3FE3	5.0
3025986	1Y57	5.0
11364421	4ZHX	5.0
11485656	3MDY	6.14868
9915743	6T6F	5.2518
24889392	4OR5	5.0
24779724	5U6B	5.0
16722836	2DQ7	7.41908
11314340	5V5Y	5.0
11409972	6FD3	5.39793
11409972	4EQU	8.9914
5494449	4C57	5.49484
44259	4OR5	6.99957
5494449	3V8S	5.0
16722836	5EFQ	5.0
10113978	6YKY	5.0
10127622	5LVO	5.0
5291	6JQR	5.0
11667893	2Y7J	5.0
153999	4ANB	5.0
5494449	6KZD	6.69875
11338033	2V7O	5.0
16007391	6YKY	5.0
447077	3A8X	5.0
10113978	2Y7J	5.0
3062316	3RNY	5.0
10138260	4OR5	5.0
11314340	1J1B	6.45581
17755052	4FGB	5.32789
10113978	4C57	6.69875
10184653	3C0I	5.0
10427712	5MYV	5.0
176167	4LGD	5.72122
51004351	3QRJ	5.0
42642645	5MYV	5.0
11485656	2JAM	5.0
3038522	6SRH	5.60204
11617559	2BUJ	5.0
10427712	1U59	5.0
11617559	4UXL	5.0
16007391	2R4B	6.32781
16722836	5BYZ	7.1798
10184653	3ALO	5.0
11485656	2CCH	5.0
447077	6Y0A	5.0
10461815	6SM8	5.0
126565	2R4B	5.85384
126565	3FXX	6.79561
11712649	5LXC	5.0
9933475	2R2P	5.0
3025986	3FXX	5.0
3038522	6FDY	5.0
5329102	4GU6	6.35645
11364421	2W4O	5.0
3038525	4LGD	5.0
11712649	4EWH	5.0
16038120	6FER	5.38721
25243800	4I5P	5.85384
176155	6FD3	5.0
51004351	5LWM	7.91721
9809715	6C9H	7.05998
5287969	2R2P	5.45592
5287969	3BU3	5.0
11364421	1O6L	5.0
126565	2RKU	6.65738
3038525	1XJD	5.0
10427712	6N3O	5.0
16725726	4UY9	5.0
5328940	2XYN	8.79588
447077	5V5Y	7.14813
11485656	2YEX	5.0
151194	2BUJ	5.0
5329102	3BHH	5.85384
9884685	6B5J	5.0
11712649	2V7O	5.0
151194	4OTH	5.0
16725726	5VDK	5.0
3081361	3D7U	5.60204
5287969	2Y7J	5.53759
9915743	3W2P	7.56703
5287969	5MYV	5.0
10461815	3SXS	5.0
10461815	2NRU	5.60204
16038120	4LGD	6.5085
11234052	6FIO	6.79561
126565	3SXS	6.69875
153999	5J5T	5.07572
5494449	3ENM	5.58501
3062316	5UI0	5.85384
3081361	5LXC	5.0
208908	2IWI	5.0
3081361	6RA7	5.63825
17755052	6RA7	5.0
5328940	3ZDU	5.0
44259	5UI0	6.99957
447077	6CD6	5.0
153999	5VCZ	5.0
11234052	2R4B	5.0
3081361	6JPJ	5.63825
10074640	4OTH	5.0
126565	2WTK	7.24336
5291	2W99	5.0
9884685	4EQU	5.0
24889392	4WNO	5.0
9915743	1XJD	5.0
10427712	1QPC	5.45592
176167	2X4F	6.63808
44259	4IVA	8.00436
11656518	6CD6	5.0
11617559	3PP0	5.0
16725726	2REI	5.0
16722836	3COK	7.01728
156414	1UA2	5.0
153999	6MOB	5.0
44259	6FT8	7.49349
9933475	2CMW	5.0
156414	4ZZN	5.0
24779724	3TXO	5.0
3081361	1UA2	5.38721
10184653	3DKC	5.22184
11485656	5AP1	5.0
176155	6JQR	5.0
208908	3FXZ	5.0
6918454	5MYV	5.0
5328940	5BYZ	5.63825
11427553	6RSU	6.88572
644241	2QLU	5.0
9929127	3WAR	5.0
10074640	3SOC	5.0
10427712	6RSU	5.0
9884685	1O6L	5.0
9809715	5QIN	5.0
9929127	2HW6	5.0
5494449	3RNY	5.0
11234052	2DQ7	5.0
6450551	6JPJ	5.0
176155	4H1J	5.0
11338033	4AF3	5.0
11717001	5ORL	5.0
44259	5J5T	8.08092
11314340	3LCS	5.0
11667893	3FE3	5.0
24889392	2NRU	5.0
10074640	5J5T	5.0
24889392	4UXL	5.0
16038120	3ALO	6.82362
9926791	6ZR5	5.0
5329102	2R4B	5.0
5291	3ALO	5.0
176167	3GC8	5.0
5328940	1XJD	6.04091
5287969	5ORL	5.0
156422	6P5S	5.0
11427553	4QTB	5.0
10127622	5H0B	5.0
3025986	5U6B	5.0
216239	4GV1	5.0
5329102	2F57	6.19375
3038525	3ENM	5.0
16722836	4GV1	5.0
42642645	2W99	5.0
176155	6QAV	5.0
3038525	4RWI	5.0
644241	4EWH	5.0
9809715	2NRU	6.09146
44259	6CZ3	5.63825
9933475	6FEK	5.0
156422	5ORL	5.0
10127622	6T6F	5.0
216239	4A9U	5.0
10138260	4B6L	5.0
9929127	3FXX	5.0
51004351	4WSQ	7.31785
5291	3FE3	5.0
11338033	6RCG	5.0
44259	2DQ7	7.48017
16038120	6JUU	5.0
156422	5VIL	5.0
11485656	6TGU	5.0
4908365	2J0I	5.82388
5494449	2REI	5.0
16725726	1J1B	6.99957
153999	2R4B	5.0
10074640	6SM8	5.0
9929127	5O0Y	5.0
11626560	6CMJ	5.82388
3038525	6BG2	5.0
5287969	3IEC	5.0
176167	6BDN	5.0
42642645	3FXX	8.95861
10461815	3PP0	5.0
10138260	3KN6	5.82388
151194	2V7O	5.0
5291	4AF3	5.0
11427553	4ZZN	5.0
644241	4ITI	5.0
176870	6B5J	6.24405
16725726	4QTB	5.0
25243800	6JUU	5.7447
447077	3QRJ	5.67776
9929127	5L6P	5.0
11314340	4EQU	5.0
11314340	5U6B	5.0
156422	6Y0A	6.65738
156422	2WEL	5.0
151194	4B9D	5.0
6450551	6QAV	5.00436
11427553	6P5S	6.52273
16722836	4PF4	7.79317
9933475	6DBK	5.0
24180719	4IVA	5.0
9926791	7KAC	5.0
11717001	6JUU	5.0
126565	6QAV	7.22113
10138260	3FXZ	5.0
9926791	6YAT	5.0
9884685	3IEC	5.0
5291	2DQ7	5.50862
11409972	6GR8	6.13071
42642645	6DBK	5.0
5329102	4W4V	5.36652
3062316	4IVA	5.99996
644241	4UXL	5.0
11427553	3BHH	5.0
3062316	4FR4	5.0
11656518	7KAC	5.0
9929127	6FEK	5.0
42642645	5LXC	5.69895
176167	6GR8	5.0
208908	1U59	5.0
11667893	3SXS	5.0
10074640	3LCS	5.0
11626560	4BGQ	5.0
16722836	6CZ3	5.92078
3038522	6JQR	5.7447
447077	2I1M	9.11351
11314340	3FXZ	5.82388
9929127	4HOK	5.0
10074640	2R4B	5.0
447077	3RNY	5.0
16722836	6JUU	6.18702
3081361	6BDN	5.0
126565	4YHJ	7.91721
11717001	6P5S	5.0
5328940	6URC	5.0
5291	5L6P	5.0
6918454	3C0I	5.0
10074640	1S9I	5.0
156414	5LWM	6.20059
447077	5NKG	8.40894
11338033	4PF4	5.0
11427553	2X4F	6.7693
10074640	5I3R	5.0
24180719	4OR5	5.0
9933475	6GRO	5.0
11712649	2CCH	5.0
5291	5LVO	5.0
6918454	1J1B	5.0
10074640	2IWI	5.0
3038525	4B9D	5.0
11656518	1U59	5.0
644241	2W4O	5.0
11656518	6A32	5.95857
11234052	2A2A	5.0
9933475	5O0Y	5.0
17755052	2ZM3	5.0
644241	5MJB	5.88602
10184653	4UY9	5.0
156414	3GC8	5.0
42642645	6D3K	5.0
11314340	6GQQ	5.0
9933475	4PF4	5.0
644241	2V7O	5.0
123631	6FD3	5.0
10184653	6MOB	5.0
16007391	3DAK	5.0
11626560	6TCA	5.0
644241	2I1M	7.34582
6918454	6TCA	5.0
25243800	6BDN	6.30972
5494449	3HNG	6.99957
16725726	3GC8	5.0
16722836	4WB8	5.0
10184653	3O0G	5.0
11712649	4HOK	5.0
176155	2W5A	5.0
447077	6TGU	5.0
5287969	4IVA	5.25963
42642645	5YKS	5.0
9926791	3GC8	5.0
16038120	3GC8	5.0
11617559	4EQU	5.0
16038120	4L3L	5.56862
3081361	3DAK	5.0
11717001	5A6N	5.0
176870	3CBL	5.0
17755052	2OO8	5.0
9933475	5MJB	5.0
5328940	5NKG	7.74232
11717001	6T6F	5.0
10127622	3PLS	5.0
3025986	6P5M	5.0
153999	3QRJ	5.0
151194	5AP1	5.0
11338033	6SRH	5.0
11409972	3LCS	5.85384
16722836	2F57	5.92078
156422	4RFM	5.0
10074640	3O0G	5.0
5287969	5CEQ	5.0
11409972	6BG2	5.0
156414	4B9D	5.0
11338033	2X4F	5.0
11364421	1J1B	5.0
11667893	4L3L	5.0
25243800	4BGQ	5.0
156422	6RCG	5.0
9884685	4ZZN	5.0
10427712	2V7O	5.0
10074640	6DBK	5.0
3038525	2W5A	5.0
9926791	4A9U	5.0
5287969	6DBK	6.74449
16722836	2W99	5.30102
153999	1WAK	5.92078
10461815	5MYV	6.30094
11626560	5JZN	6.48135
10184653	6GRO	5.0
3038522	3SOC	5.0
644241	4KS7	5.0
9884685	4KS7	5.0
10074640	6JQR	5.0
4908365	5I3R	6.85356
5287969	6FYR	5.79585
5291	4GU6	5.0
3038522	5NKG	5.0
3038522	4PF4	5.0
208908	6JUU	5.0
11427553	2J51	7.88273
3038525	6DBK	5.0
216239	5YKS	5.0
9809715	1WAK	7.43063
16007391	6FYL	5.0
16007391	5O0Y	5.0
11409972	2J0I	5.0
24180719	4TPT	6.20754
10127622	6YZ4	5.0
4908365	3OMV	5.0
10184653	6B5J	5.0
17755052	4OR5	5.0
156414	5JZN	5.0
5291	6S73	5.0
176167	6FDY	5.0
9915743	4FGB	5.0
447077	5MYV	5.0
24180719	6Y0A	5.72122
153999	3ZDU	5.0
3081361	5CEQ	5.0
9884685	2W4O	5.0
11427553	6RCG	5.63825
11717001	2WTK	5.0
6450551	4OR5	5.0
9915743	1U59	5.0
11626560	6FT8	5.0
51004351	6JUU	5.0
44259	4EQU	9.86328
10184653	5YKS	5.0
126565	4BBM	7.36552
11656518	5A6N	5.0
447077	5ORL	5.0
44259	2WEL	9.37675
216239	4ASZ	5.67776
4908365	5NKG	5.21466
3062316	5U6C	5.0
11234052	4CRS	5.0
11364421	3MY0	5.0
10461815	3FE3	5.0
16725726	4EQU	5.0
9884685	2R4B	5.0
25243800	4OR5	5.0
10138260	4CRS	5.4202
176155	4A9U	5.0
151194	4EQU	5.0
24779724	6FER	5.0
447077	4QTB	5.0
16725726	4D2W	6.05056
11338033	6BFN	5.0
151194	4PF4	5.0
11617559	5MYV	5.0
3062316	5VCZ	6.88572
11485656	3C0I	5.0
42642645	2VD5	5.0
151194	5U6B	5.0
17755052	6ZR5	5.82388
11617559	3FXZ	5.0
11667893	1Y57	5.0
51004351	5I3R	6.65738
9933475	3HNG	9.07572
25243800	4FR4	6.16109
11409972	6X5G	5.0
123631	3ZFM	5.0
3038525	7B36	5.0
5494449	3ZDU	6.45581
10138260	2CCH	5.0
16725726	5A6N	6.25173
156414	4EWH	5.0
123631	6DBK	5.0
11656518	2W4O	5.0
11338033	2EVA	5.0
11617559	2VD5	5.0
156422	6GR8	5.0
9884685	3HNG	5.0
10138260	3FXX	5.63825
153999	6GRO	5.0
6918454	6A32	5.0
126565	2QLU	5.4202
11717001	1XJD	5.0
11427553	4TPT	5.0
10138260	2NRU	7.08566
4908365	3G2F	6.5085
9915743	2R2P	5.0
10184653	2WTK	5.0
9915743	4WSQ	5.0
17755052	5QIN	5.0
9809715	6CMJ	6.03616
25243800	3E7O	5.0
156422	4FGB	5.0
10427712	4IVA	5.0
11656518	7B36	5.0
176155	3ZFM	5.0
4908365	4B9D	5.0
16725726	4FGB	5.0
9933475	3C0I	5.0
3081361	6T6F	5.0
11234052	6BG2	5.0
5291	5U6B	5.0
17755052	4L3L	5.0
153999	4W4V	5.0
51004351	5U6B	6.20754
5291	5QIN	5.0
156422	3OMV	5.0
208908	6RUU	5.0
11656518	2QLU	5.0
3081361	3CBL	5.0
447077	2W5A	6.95821
9929127	1S9I	5.0
4908365	5BYZ	5.0
3081361	6RSU	5.0
11656518	4K33	5.0
644241	5VIL	5.0
11626560	6FER	5.0
10427712	3C0I	5.0
10113978	5O0Y	5.0
9929127	3QRJ	5.0
3081361	4A9U	5.0
24779724	6MOB	5.0
5329102	5VCZ	5.0
42642645	3G2F	5.0
24779724	4EWH	5.0
10427712	5L6P	5.0
11667893	5NKG	5.0
10461815	4HOK	6.06545
176155	3SOC	5.0
3038522	4RFM	5.0
3081361	5JZN	5.0
24180719	3FXZ	5.85384
24889392	3OMV	5.0
176167	4PF4	5.0
9926791	6FER	5.0
10461815	3ZFM	5.0
4908365	2J51	6.14261
5329102	6URC	6.22178
16722836	6URC	5.92078
11667893	6RCG	5.0
11485656	4KS7	5.0
3062316	5V5Y	5.1549
10127622	4GV1	5.0
10138260	6JPJ	5.18708
3038525	3MY0	5.0
9929127	4ITI	5.0
9809715	3BU3	7.61798
16007391	2CMW	5.0
5291	4TPT	5.0
11314340	4AF3	5.0
11409972	5LWM	6.58486
11338033	5LWM	5.0
9809715	6JPJ	5.7447
16007391	4AGU	5.0
176167	2XIK	5.0
216239	3W2P	5.0
3081361	4GV1	5.0
44259	1QPC	7.52143
9933475	6FD3	5.0
24779724	3KN6	5.0
11626560	6ZJF	5.0
5287969	6D3K	5.28399
11626560	3CBL	6.34669
9915743	6RCG	5.0
3025986	1WAK	5.0
44259	4C57	7.767
11667893	6YZ4	5.0
3038525	2CCH	5.0
11617559	5QIN	5.0
6450551	6FDY	6.17386
447077	6KZD	5.20065
9926791	4YJT	5.0
151194	6P5M	5.0
4908365	4QTB	5.0
5291	5YKS	5.0
5287969	4C57	6.43168
16007391	4GU6	5.0
153999	6FYV	5.72122
5291	6X5G	5.0
42642645	6TGU	5.55283
5291	3O0G	5.0
644241	6JPJ	5.0
3081361	6FER	6.49471
9884685	3V8S	5.0
216239	3FXX	5.72122
10138260	3MDY	5.43179
156414	3SXS	5.58501
17755052	6FEK	5.0
11409972	2VD5	5.0
11617559	5VIL	5.0
5287969	4AF3	5.0
11656518	2F57	5.0
151194	2NRU	5.0
11712649	6TGU	5.0
10184653	3ZFM	5.0
6918454	4KIK	5.0
9915743	5LVO	5.0
5328940	6FYV	5.49484
24779724	6X5G	5.0
3062316	4FGB	5.0
17755052	6YAT	5.0
16722836	3V8S	5.67776
176167	3HNG	5.0
10113978	3WAR	5.0
6918454	6CZ3	5.0
447077	4LGD	5.82388
11234052	4FR4	5.0
17755052	2YEX	5.0
10113978	5NG0	6.2365
5329102	4ASZ	6.22907
16722836	5MYV	6.99957
644241	3COK	5.0
3038525	6Y0A	5.0
9933475	6KZD	5.0
16038120	3S3I	5.0
3025986	3IEC	5.0
11667893	2HAK	5.0
11617559	4OTH	5.0
10127622	6N3O	5.0
44259	2Y7J	9.61979
10461815	5NKG	5.0
176155	2A2A	5.0
11617559	3ALO	5.0
644241	5AP1	5.0
10138260	4WSQ	7.1798
6918454	2XYN	5.0
5287969	2VD5	6.18702
10138260	3HNG	8.31876
9933475	4IVA	5.0
176870	3A99	5.0
11234052	3CBL	5.0
9809715	5J5T	6.53745
16038120	5U6C	7.71897
17755052	3LCS	5.0
44259	5AP1	7.21396
10113978	6FEK	5.22914
156422	5BYZ	5.0
176870	6FER	5.0
10427712	5ORL	5.0
216239	2J0I	5.0
10113978	6FYV	5.0
644241	6ZR5	6.34669
11409972	5HID	5.76953
5287969	5VDK	5.0
9929127	5I3R	5.0
11656518	4OTH	5.0
9884685	3WAR	5.2676
5494449	5MJB	5.72122
9929127	5NG0	5.0
11617559	6BFN	5.0
3062316	3A99	5.0
10184653	4GV1	5.0
16038120	6FT8	7.91721
5328940	2CCH	5.0
11338033	5EFQ	8.48149
44259	6CMJ	9.58503
9809715	6BFN	6.92046
10184653	3LCS	5.0
4908365	3A7I	5.67776
11314340	4WSQ	7.36552
11234052	4LGD	5.0
11667893	4A9U	5.0
11234052	2X4F	5.0
16725726	4GU6	5.0
25243800	6ZR5	5.0
11314340	5H0B	5.0
11656518	4B6L	5.0
11712649	4C57	5.0
447077	3FE3	6.13071
5287969	3ALO	5.63825
4908365	2ZM3	5.95857
11626560	5VIL	5.0
176870	2W4O	5.0
11338033	2ZM3	5.0
11338033	4I5P	5.0
216239	3GC8	6.63808
11427553	4PF4	6.44358
11314340	4W4V	5.0
153999	6BFN	5.0
5291	3D7U	5.0
11626560	3QRJ	5.49484
3038522	6JUU	5.0
4908365	2IWI	6.20754
644241	4FGB	5.0
3038522	4ANB	5.0
24889392	2CMW	5.0
11409972	2OO8	7.71897
9929127	4ZHX	5.0
25243800	2REI	5.0
176870	4MQ1	5.0
156422	3FXX	6.05547
16725726	3SOC	5.0
11364421	3D7U	5.0
156422	3W2P	5.0
11234052	4WSQ	5.0
9926791	3A99	5.0
10127622	4W4V	5.0
3038525	1S9I	5.0
16038120	6BDN	7.35556
11364421	4B9D	5.0
156414	6P5M	5.0
3081361	4AF3	5.0
51004351	3KUL	5.0
6918454	2ZM3	5.0
6450551	4EWH	5.22184
25243800	2QLU	8.11351
11314340	6QAV	5.22184
10138260	4KIK	5.27572
25243800	3PP0	5.53759
3081361	6RUU	5.0
16725726	6B5J	5.0
11485656	4EWH	5.0
5328940	4L3L	6.18039
11234052	2R2P	5.0
11712649	6BXI	5.0
3062316	7KAC	6.00873
447077	4EQU	5.7447
16038120	1WAK	5.31875
216239	4QTB	5.0
9929127	2WTK	5.0
11667893	4B6L	5.0
123631	3WAR	5.0
11617559	3WAR	5.0
10113978	1UA2	5.0
5328940	6DBK	5.18708
6918454	4UAK	5.0
25243800	3W2P	5.33723
10113978	2VD5	5.0
51004351	3DKC	5.67776
10427712	6YKY	5.0
10074640	4MQ1	5.0
25243800	4ZHX	5.0
24889392	4RFM	5.0
644241	2W5A	5.0
153999	5A6N	5.0969
51004351	4YNO	5.0
11485656	3PLS	5.11918
9929127	3O0G	5.0
16007391	6FYR	5.0
24889392	5U6C	5.0
10427712	4YHJ	5.2076
9933475	6MOB	6.08613
176155	6JPJ	5.0
42642645	5VIL	5.0
10427712	5ES1	5.0
208908	5LXC	5.0
153999	3A7I	5.0
16038120	6FEK	6.82362
9929127	4W4V	5.0
51004351	5EFQ	5.0
156422	6TCA	5.0
176167	1S9I	5.0
126565	3OMV	5.0
10074640	5UI0	5.0
208908	4YNO	5.0
51004351	3OMV	5.0
153999	4JG8	5.44369
16007391	5BYZ	5.0
11626560	5ES1	5.0
11485656	2REI	6.95821
11409972	4YJT	6.22178
3062316	3W2P	5.63825
208908	3GC8	5.0
24889392	4YJT	5.0
176870	2NRU	5.0
11234052	4ANB	5.0
3081361	2A2A	5.0
10427712	6NCG	5.0
10127622	3FXX	5.0
156414	2CMW	5.0
151194	4H1J	5.0
10127622	6FER	5.0
24889392	4JG8	5.0
5287969	6T6F	5.0
208908	3PP0	8.14874
42642645	3V8S	5.0
17755052	2EVA	5.0
5328940	6FT8	6.22178
9933475	3FE3	5.0
10127622	6RUU	5.0
10138260	4ITI	5.92078
24180719	2XYN	5.56862
16725726	4B6L	5.0
176167	5L6P	5.0
9933475	6YKY	5.0
9929127	4K33	5.0
153999	2WTK	5.22914
51004351	5A6N	5.7447
5287969	4GV1	5.0
208908	7KAC	5.0
11626560	5U6C	8.4318
176870	6FT8	5.0
176167	4KS7	5.0
11667893	3DAK	5.0
176167	6BG2	5.95857
16725726	6YAT	5.0
151194	4CRS	5.0
9884685	4AF3	5.0
11617559	4PF4	5.0
10138260	6CZ3	5.0
11234052	6JUU	5.0
10184653	1WAK	5.0
11427553	4I5P	5.0
11338033	2JAM	5.0
16038120	3DKC	6.74449
16038120	5J5T	7.18642
24180719	3ENM	5.0
176155	1J1B	5.76953
9933475	2DQ7	5.92078
24779724	6S73	5.0
156414	4K33	5.0
25243800	4UXL	5.92078
11626560	3PLS	7.60033
16725726	6S73	5.0
176870	4A9U	5.0
208908	3KN6	5.0
9926791	2EVA	5.0
9926791	6FYR	5.0
11427553	6CZ3	5.0
3038522	4ZZN	5.0
24889392	2J51	5.33723
176167	3MDY	5.0
126565	5LWM	8.61979
10074640	4YNO	5.0
151194	2A2A	5.0
3062316	3IEC	5.0
156422	6S73	5.0
42642645	5A6N	5.50862
153999	3C0I	5.0
10138260	3TXO	5.0
16007391	6RUU	5.10237
16722836	6FER	6.02223
6450551	3KN6	5.0
11617559	6JUU	5.0
25243800	6NCG	5.0
16007391	2W4O	5.0
10113978	2CMW	5.0
208908	6FEK	5.0
11626560	3DKC	8.65758
25243800	2X4F	5.0
11656518	6X5G	5.0
11667893	6DBK	5.0
9929127	7B36	5.0
3062316	2BUJ	5.0
11667893	6YKY	5.0
44259	2V7O	9.18709
9809715	3RNY	5.0
25243800	5A6N	7.38616
9926791	6FYV	5.0
9884685	4GV1	5.0
10074640	5LVO	5.0
5329102	6RCG	7.82102
153999	4H1J	5.0
3038522	3RNY	5.0
11656518	3DAK	5.0
5329102	6ZJF	6.95821
9884685	5NKG	5.0
16725726	3C0I	5.0
4908365	4HOK	5.0
9915743	1S9I	7.58336
126565	3DKC	6.31867
11234052	2J51	6.7693
3038525	6FEK	5.0
11427553	4ITI	7.19314
156422	3ENM	5.0
9915743	6BFN	5.63825
9929127	4GU6	5.0
10127622	3C0I	5.0
16038120	6FYL	7.08566
447077	5HVK	6.00432
11626560	4RWI	5.0
24889392	5A6N	5.0
11485656	5LWM	5.0
16038120	4WNO	9.03152
156414	6GZD	5.0
6450551	5JZN	5.0
216239	4YHJ	5.0
5328940	6TGU	5.0
5494449	2C47	5.0
16007391	6YAT	5.0
123631	4IVA	5.0
153999	4WB8	5.2676
9884685	6FT8	5.40892
11338033	5QIN	5.0
9884685	6S73	5.0
126565	4A9U	6.67757
3038522	3S3I	5.0
126565	3WAR	5.58501
17755052	1O6L	5.0
153999	2F57	5.0
447077	2J0I	5.0
3038522	3ENM	5.0
5287969	2NRU	5.82388
11364421	5I3R	5.0
9929127	6FER	5.0
9929127	3E7O	5.0
9915743	4A9U	6.07053
6450551	6GZD	5.0
447077	6BFN	5.0
6918454	2VD5	5.0
11626560	5I3R	6.13071
11485656	3FXZ	5.0
151194	6T6F	5.0
6450551	5E8X	5.0
3025986	2RKU	5.0
11712649	3COK	6.38711
11717001	3MY0	5.0
10127622	1Y57	5.0
216239	2I1M	7.55129
9926791	6CZ3	5.0
16007391	4W4V	5.0
16007391	2J0I	5.0
11314340	1O6L	5.53759
9926791	6FDY	5.19381
6918454	2C47	5.0
3038525	4YHJ	5.0
25243800	2VD5	6.85356
3038522	4TPT	5.0
11485656	6BXI	5.0
176870	2DQ7	5.0
44259	5LVO	8.74473
11234052	5UI0	6.95821
16038120	4BGQ	5.0
3025986	3QRJ	5.0
10113978	2CCH	5.0
208908	2X4F	5.0
5328940	1Y57	8.95861
11409972	4JG8	5.0
10461815	6MOB	5.0
11712649	5EFQ	5.0
11234052	2XYN	5.7447
3038525	3DKC	5.0
6918454	3COK	5.0
51004351	2R4B	5.50862
123631	5E8X	5.0
3081361	5J5T	5.82388
25243800	1CM8	5.0
17755052	2IWI	5.0
123631	2VD5	5.16114
6450551	4C57	5.56862
16725726	6SM8	5.0
16725726	4JG8	5.0
11338033	7KAC	5.0
25243800	5NKG	6.20754
11626560	4UXL	8.37675
11338033	6CMJ	5.61977
11314340	4ANB	5.0
24779724	4AGU	5.0
10127622	4WNO	5.0
24779724	3ENM	5.0
176870	2EVA	5.0
10427712	7B36	5.0
9915743	2ZM3	5.0
3062316	2OO8	5.0
11626560	6CJE	5.0
11617559	2EVA	5.0
11717001	4UXL	5.0
11234052	4ZHX	5.0
10074640	6BXI	5.0
6450551	3O0G	5.0
156414	4LGD	5.0
24889392	6NCG	5.0
9926791	5HID	5.0
9915743	5ES1	5.0
11314340	2YEX	5.0
11717001	2QLU	5.0
25243800	2R4B	5.0
9933475	3ZFM	5.0
123631	4WSQ	5.0
10074640	6FYL	5.0
10127622	6GZD	5.0
10127622	7KAC	5.0
24180719	3QRJ	5.0
176870	4WB8	5.0
11409972	3A7I	5.88602
16038120	6GQQ	6.02683
11364421	6PK6	5.0
11364421	2VD5	5.53759
9915743	4ASZ	5.0
151194	4UAK	5.0
9933475	4C57	5.76953
156422	2REI	6.06545
9884685	6FYV	5.0
10127622	2DQ7	5.0
11364421	6GRO	5.61977
11427553	3A7I	5.95857
208908	4PF4	5.0
644241	4W4V	5.69895
24180719	5ORL	5.0
447077	6FYR	5.0
5291	2HW6	5.0
16038120	2NRU	7.11295
126565	4YNO	5.45592
11485656	5QIN	5.0
5328940	6TCA	5.0
5328940	5EFQ	5.0
176155	2RKU	5.0
10427712	4B9D	5.4202
3025986	3O0G	6.13071
126565	2CMW	5.0
24889392	4IVA	5.0
3038522	5NG0	5.0
123631	4OR5	5.0
24180719	3BHH	5.0
151194	6GZD	5.0
24779724	6SRH	5.0
3038522	3QRJ	5.0
9929127	4FR4	5.0
11717001	4PF4	5.0
644241	2HW6	5.0
156422	3QRJ	5.0
